session_code,id_in_session,participant_code,channel,nickname,body,timestamp
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_3,RightPartner,"Good, just ate a snack, How about you?",1787679048.3250592
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_2_3,LeftPartner,how about yourself?,1787679052.2600741
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,hello yellow,1787679058.7917051
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,how you doing this fine day?,1787679062.5778294
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_1_3,LeftPartner,im good just trying to avoid the heat outside,1787679064.3541617
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_2_3,RightPartner,"good, it is really hot here",1787679070.8543506
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,I'm good I just finished eating a snack. Doing anything interesting after the study?,1787679081.3964207
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_3,RightPartner,I completely understand. The heat has been relentless this summer.,1787679093.636745
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,taking a walk,1787679094.7476017
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_2_3,LeftPartner,cooler here today,1787679102.564006
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_2_3,LeftPartner,are you going to support me?,1787679107.219748
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_1_3,LeftPartner,yeah it really has. ,1787679113.1232638
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,are you going to support me?,1787679114.24198
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,That sounds good. will it be a leisurely stroll or do you take long walks.?,1787679118.106007
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_2_3,RightPartner,would you support me back?,1787679125.487642
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,just a quick 15 minute walk,1787679135.7076647
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_3,RightPartner,"I live in the South so it's been really bad here, what about you?",1787679141.6229165
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_2_3,LeftPartner,yes of course.  i'm a nice guy,1787679147.0119116
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_1_3,LeftPartner,South west so I understand,1787679157.1791685
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,Not bad. I need to invest in a new pair of sneakers So I can keep up with my walks. I tend to take long ones. so I can keep up with my walks. I tend to take long ones.,1787679166.3739161
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_1_3,LeftPartner,If I support you will you support me back?,1787679176.5076
e3cj2oap,262,mvd0ivce,16-bargaining_tdl_main-261_1_2,RightPartner,ill pick yellow,1787679209.7512653
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_3,RightPartner,"Like a reality show alliance? Why not, sure I'll support you.",1787679220.11819
e3cj2oap,257,hbkqbzj3,16-bargaining_tdl_main-261_1_2,LeftPartner,i will pick orange then,1787679223.7935603
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_2_3,RightPartner,That is what they all say lol ,1787679227.14121
e3cj2oap,260,lh6jjg3z,16-bargaining_tdl_main-260_1_3,LeftPartner,OK I am going to support you. ,1787679239.5121858
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,yea.  so let's get this right are you going to support me. ,1787679274.6559203
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,Sorry for the double type. I'm voice dictating since I'm a slow typist.,1787679300.8145475
e3cj2oap,266,5hv78ozo,16-bargaining_tdl_main-262_1_3,LeftPartner,Are you willing to firmly commit to match with me?,1787679314.3726277
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,that's fine.  ,1787679316.835696
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,purple said they would support me. ,1787679326.2910905
e3cj2oap,263,ftpefe2x,16-bargaining_tdl_main-262_1_3,RightPartner,sure,1787679326.9384263
e3cj2oap,266,5hv78ozo,16-bargaining_tdl_main-262_2_3,RightPartner,Are you willing to firmly commit to match with me?,1787679328.1017773
e3cj2oap,265,idv1iy2y,16-bargaining_tdl_main-262_2_3,LeftPartner,yes,1787679334.9573624
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,"They said the same to me, then left the chat.",1787679342.9949744
e3cj2oap,266,5hv78ozo,16-bargaining_tdl_main-262_2_3,RightPartner,"Ok great, I will match with you too so we both get the extra 3 bucks",1787679363.5543845
e3cj2oap,265,idv1iy2y,16-bargaining_tdl_main-262_2_3,LeftPartner,great,1787679371.6612031
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,Do you think it really was a real person or a chatbot?,1787679380.0613751
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,the instructions said a real person.  But i have my doubts could be part of the experiment. ,1787679414.0431573
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,"I'm wondering if maybe you and I should ""double- cross"" purple and support each other?",1787679463.7244852
e3cj2oap,255,5gqln4es,16-bargaining_tdl_main-260_1_2,RightPartner,yea that's the way,1787679570.0046453
e3cj2oap,246,xolewqgc,16-bargaining_tdl_main-260_1_2,LeftPartner,"Okay, we'll support each other because we are real people!!",1787679596.5336595
e3cj2oap,271,f2zxqof3,16-bargaining_tdl_main-263_1_3,LeftPartner,Hey,1787680041.5358768
e3cj2oap,271,f2zxqof3,16-bargaining_tdl_main-263_1_3,LeftPartner,Hello,1787680072.7020075
e3cj2oap,187,6yw5xbp3,16-bargaining_tdl_main-263_1_3,RightPartner,hi ,1787680073.0518196
e3cj2oap,271,f2zxqof3,16-bargaining_tdl_main-263_1_3,LeftPartner,Orange has already left the chat,1787680089.6424391
e3cj2oap,271,f2zxqof3,16-bargaining_tdl_main-263_1_3,LeftPartner,So do you want to support each other?,1787680098.252918
e3cj2oap,187,6yw5xbp3,16-bargaining_tdl_main-263_1_3,RightPartner,"yeap, we can support each other",1787680112.8365624
e3cj2oap,271,f2zxqof3,16-bargaining_tdl_main-263_1_3,LeftPartner,Ok great :),1787680124.3828416
vwv9fmlo,26,teglgaf8,17-bargaining_tdl_main-264_1_2,RightPartner,"I'm looking to coordinate on mutual support. If you support me, I'll support you, so we can each earn $3. Let me know if you agree.",1787681121.9860759
vwv9fmlo,26,teglgaf8,17-bargaining_tdl_main-264_2_3,LeftPartner,"I’m looking to coordinate on mutual support. If you support me, I’ll support you, so we can each earn $3. Let me know if you agree.",1787681132.866005
vwv9fmlo,4,bo29lxte,17-bargaining_tdl_main-264_1_2,LeftPartner,"Hello Orange, I would like to coordinate. If you support me, I will support you. ",1787681137.1501477
vwv9fmlo,4,bo29lxte,17-bargaining_tdl_main-264_1_2,LeftPartner,"Yes, lets do it",1787681143.6064928
vwv9fmlo,4,bo29lxte,17-bargaining_tdl_main-264_1_3,RightPartner,Hello Purple! What are your thoughts?,1787681161.289296
vwv9fmlo,3,9e1wbv8l,17-bargaining_tdl_main-265_1_2,LeftPartner,I would like to support you. I feel like Orange and Yellow should be a team!,1787681168.053737
vwv9fmlo,26,teglgaf8,17-bargaining_tdl_main-264_1_2,RightPartner,"Agreed. I’ll support you, and you support me.",1787681172.6745434
vwv9fmlo,4,bo29lxte,17-bargaining_tdl_main-264_1_2,LeftPartner,That sounds great!,1787681179.8335702
vwv9fmlo,31,jpot4lvr,17-bargaining_tdl_main-264_2_3,RightPartner,"hi.i would like to coordinate for mutual support.if yu support purple ,i will support orange so we can each earn 3 dollars each.please let me know if you agree",1787681205.309221
vwv9fmlo,43,fldlb674,17-bargaining_tdl_main-266_2_3,RightPartner,good luck,1787681221.630304
vwv9fmlo,43,fldlb674,17-bargaining_tdl_main-266_1_3,LeftPartner,good luck,1787681222.601465
vwv9fmlo,25,evlocoek,17-bargaining_tdl_main-267_1_3,LeftPartner,do you want to support each other,1787681230.5316567
vwv9fmlo,4,bo29lxte,17-bargaining_tdl_main-264_1_3,RightPartner,"Purple, I've already coordinated a support agreement with Orange. They helped me out, so I am going to help them out.",1787681234.123625
vwv9fmlo,5,l2avscfv,17-bargaining_tdl_main-267_1_3,RightPartner,Yes,1787681240.6736526
vwv9fmlo,32,1ywp0y8r,17-bargaining_tdl_main-266_1_2,RightPartner,Good luck,1787681243.0095716
vwv9fmlo,14,wh3l125v,17-bargaining_tdl_main-266_1_2,LeftPartner,We should vote for each other this round,1787681244.997621
vwv9fmlo,25,evlocoek,17-bargaining_tdl_main-267_1_3,LeftPartner,Let's do it. aAgreed?,1787681245.753664
vwv9fmlo,5,l2avscfv,17-bargaining_tdl_main-267_1_3,RightPartner,yes agreed,1787681252.2436516
vwv9fmlo,39,5u8d1gi1,17-bargaining_tdl_main-268_1_2,RightPartner,who will you auppoet,1787681256.8201675
vwv9fmlo,5,l2avscfv,17-bargaining_tdl_main-267_1_2,LeftPartner,Do you want to support each other?,1787681262.8250778
vwv9fmlo,39,5u8d1gi1,17-bargaining_tdl_main-268_2_3,LeftPartner,who will you support,1787681264.985375
vwv9fmlo,46,l2ii1pmg,17-bargaining_tdl_main-268_2_3,RightPartner,"Hmm, I haven't decided yet. Want to support each other?",1787681277.6941442
vwv9fmlo,20,ipuo3dpq,17-bargaining_tdl_main-267_1_2,RightPartner,sure,1787681280.0595505
vwv9fmlo,31,jpot4lvr,17-bargaining_tdl_main-264_1_3,LeftPartner,hi i am looking forsomeone to coordinate mutual support with.if you support purple i will support yellow so that we can each earn 3 dollars each.please let me know,1787681285.7681546
vwv9fmlo,27,jllpzivy,17-bargaining_tdl_main-268_1_2,LeftPartner,I will support you if you support me. That way we each win. ,1787681293.1828556
vwv9fmlo,42,pxy06w5a,17-bargaining_tdl_main-269_2_3,LeftPartner,"yellow left, so do you want to support?",1787681295.2547057
vwv9fmlo,27,jllpzivy,17-bargaining_tdl_main-268_1_2,LeftPartner,Hopefully,1787681297.6780648
vwv9fmlo,46,l2ii1pmg,17-bargaining_tdl_main-268_1_3,LeftPartner,What's your plan?,1787681300.6945388
vwv9fmlo,39,5u8d1gi1,17-bargaining_tdl_main-268_1_2,RightPartner,OKAY i will also do that ,1787681301.9984407
vwv9fmlo,52,giyt5q5j,17-bargaining_tdl_main-269_2_3,RightPartner,hey let's make a deal to supprt each other,1787681307.9332693
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_1_3,LeftPartner,hey,1787681312.114134
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_2_3,RightPartner,hey,1787681313.7534742
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_3,RightPartner,hey,1787681315.419707
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_2,LeftPartner,hey,1787681317.9249086
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_1_3,LeftPartner,would you like to support each other?,1787681325.4911165
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_3,RightPartner,support me and I'll support you?,1787681325.5910187
vwv9fmlo,44,uhszsgip,17-bargaining_tdl_main-270_1_2,RightPartner,hi,1787681325.5993454
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_3,RightPartner,yeah,1787681328.235509
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_1_3,LeftPartner,sure :),1787681328.4856982
vwv9fmlo,42,pxy06w5a,17-bargaining_tdl_main-269_2_3,LeftPartner,sounds good. i think yellow will not support. i will.,1787681333.189448
vwv9fmlo,44,uhszsgip,17-bargaining_tdl_main-270_2_3,LeftPartner,"hi, who are you planning to send support to",1787681334.5423973
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_2,LeftPartner,support me and I'll support you?,1787681337.8132858
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_1_3,LeftPartner,i tried messaging orange but they didnt say anything,1787681338.7708404
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_3,RightPartner,me too,1787681344.5715806
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_3,RightPartner,let's just get the $3,1787681350.2253654
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_2_3,RightPartner,hey sorry but yellow and i already agreed to support each other,1787681352.7001753
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_1_3,LeftPartner,yeah,1787681354.344178
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_2_3,LeftPartner,"Hi, hope you are having a great time!",1787681360.0063896
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_3,RightPartner,oh orange said hi now but that's all,1787681360.8738472
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_1_3,LeftPartner,Hello!,1787681365.16844
vwv9fmlo,50,gqsgjaad,17-bargaining_tdl_main-270_1_3,LeftPartner,yeah same,1787681369.7030735
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,Hello! Hope you are doing well!,1787681371.738401
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_2_3,RightPartner,Hello! Ditto! ,1787681372.9788446
vwv9fmlo,24,nnhiptoa,17-bargaining_tdl_main-270_1_3,RightPartner,"well that makes it easy, lol",1787681377.4199867
vwv9fmlo,44,uhszsgip,17-bargaining_tdl_main-270_1_2,RightPartner,"deal, but only if you promise you won't go behind my back and say the same to purple lol ",1787681380.3914135
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_2,LeftPartner,Likewise! Would you like to strategize?,1787681380.4844887
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_2_3,LeftPartner,Thank you!,1787681380.673268
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_3,RightPartner,Hello there! Any idea on strategy?,1787681387.9144392
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,Sure!,1787681387.9564867
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,Let's support each other!,1787681409.1485715
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_2,LeftPartner,Sure! ,1787681413.9309754
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_1_3,LeftPartner,My suggestion would be supporting orange.,1787681415.60959
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_2_3,LeftPartner,This support thing is interesting!,1787681422.9934561
vwv9fmlo,19,xxyamrsb,17-bargaining_tdl_main-272_1_3,RightPartner,hello support me ,1787681435.3567343
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,Sounds like a plan!,1787681435.4099212
vwv9fmlo,64,hjy2p3lu,17-bargaining_tdl_main-272_1_3,LeftPartner,We should totally support each other.,1787681437.6300972
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_3,RightPartner,Or taking turns?,1787681440.590173
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_2_3,RightPartner,"Who are you thinking of supporting? I'm leaning towards supporting you, and you can support no one. ",1787681448.502075
vwv9fmlo,68,lif1hyx9,17-bargaining_tdl_main-273_2_3,RightPartner,hi,1787681453.403947
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_2,LeftPartner,Perfect. Works for me. Have you heard from Purple?,1787681458.4800522
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_1_3,LeftPartner,I guess that could work.,1787681460.4435148
vwv9fmlo,68,lif1hyx9,17-bargaining_tdl_main-273_1_3,LeftPartner,hi,1787681460.622577
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_2_3,LeftPartner,It would be cool if we could all support each other!,1787681460.8559947
vwv9fmlo,19,xxyamrsb,17-bargaining_tdl_main-272_1_3,RightPartner,fine i will throughout the experiment,1787681461.4646814
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_2_3,RightPartner,Yeah!!,1787681465.5986984
vwv9fmlo,59,1yn1d3vs,17-bargaining_tdl_main-273_1_3,RightPartner,hello,1787681477.9574826
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,"Yes, Purple is cool!",1787681486.7051225
vwv9fmlo,68,lif1hyx9,17-bargaining_tdl_main-273_1_3,LeftPartner,do you want to support each other so we can get $3 each?,1787681501.2510252
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_3,RightPartner,"Open to whatever you think is best. We could also support each other, or take turns so everyone benefits equally",1787681502.5567925
vwv9fmlo,59,1yn1d3vs,17-bargaining_tdl_main-273_1_3,RightPartner,sure,1787681509.487123
vwv9fmlo,68,lif1hyx9,17-bargaining_tdl_main-273_1_3,LeftPartner,great!,1787681513.0276332
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_2_3,LeftPartner,I appreciate the support!,1787681513.2591395
vwv9fmlo,88,ox0282yj,17-bargaining_tdl_main-275_2_3,RightPartner,hello,1787681515.0565596
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_2,LeftPartner,"Shall we arrange a way for everyone to benefit equally, then?",1787681515.940528
vwv9fmlo,88,ox0282yj,17-bargaining_tdl_main-275_1_3,LeftPartner,hello,1787681517.6168869
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_2_3,LeftPartner,This is tricky to me lol!,1787681524.7833207
vwv9fmlo,51,g642x67a,17-bargaining_tdl_main-274_1_2,RightPartner,Do you have any ideas of who to support? Purple has already left the chat,1787681528.1979342
vwv9fmlo,88,ox0282yj,17-bargaining_tdl_main-275_2_3,RightPartner,would you like to support each other?,1787681531.7102697
vwv9fmlo,59,1yn1d3vs,17-bargaining_tdl_main-273_1_3,RightPartner,great,1787681535.4030135
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,That would be a great idea!,1787681540.7827575
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,The best idea!,1787681546.418212
vwv9fmlo,88,ox0282yj,17-bargaining_tdl_main-275_2_3,RightPartner,my other participant left so ,1787681548.8206272
vwv9fmlo,74,vux79fji,17-bargaining_tdl_main-275_2_3,LeftPartner,Yes,1787681550.6219428
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_2,LeftPartner,What do you think is the best way to accomplish that?,1787681553.7692807
vwv9fmlo,88,ox0282yj,17-bargaining_tdl_main-275_2_3,RightPartner,ok sounds good,1787681564.2262807
vwv9fmlo,74,vux79fji,17-bargaining_tdl_main-275_2_3,LeftPartner,Purple is my favorite color lol,1787681565.6679683
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_2,LeftPartner,We could establish an order so that we each take turns supporting no one,1787681574.5921457
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_1_3,LeftPartner,"Yeah, taking turns where we all support someone is a good idea. ",1787681576.390409
vwv9fmlo,85,z0sxfsuu,17-bargaining_tdl_main-277_1_2,RightPartner,how goes your day,1787681578.0011837
vwv9fmlo,88,ox0282yj,17-bargaining_tdl_main-275_2_3,RightPartner,awesome,1787681579.9459262
vwv9fmlo,60,2i99awld,17-bargaining_tdl_main-276_1_3,RightPartner,I'm trying to figure out how to benefit everyone. How about I support you and you support me?,1787681582.4237707
vwv9fmlo,22,mzwaa5dd,17-bargaining_tdl_main-271_1_2,RightPartner,I think we should all do our best to support each other somehow!,1787681590.0016494
vwv9fmlo,73,s1bxou5f,17-bargaining_tdl_main-277_1_2,LeftPartner,"good, how about yours",1787681598.386413
vwv9fmlo,60,2i99awld,17-bargaining_tdl_main-276_1_3,RightPartner,Orange just left so we may as well support one another and then we will both earn $3 right?,1787681605.6152906
vwv9fmlo,94,9vflfaec,17-bargaining_tdl_main-276_1_3,LeftPartner,"if you support me and I support you, we get 3.  I will support you.  Please consider supporting me.",1787681606.2230597
vwv9fmlo,16,0d3dz63c,17-bargaining_tdl_main-271_1_3,RightPartner,Why don't we all take turns supporting no one and the other two support the same participant?,1787681608.6605332
vwv9fmlo,94,9vflfaec,17-bargaining_tdl_main-276_1_3,LeftPartner,Yes,1787681610.7512994
vwv9fmlo,56,p2lhf4no,17-bargaining_tdl_main-271_2_3,RightPartner,Let's support everyone in a turn taking way. How about supporting yellow?,1787681614.285384
vwv9fmlo,85,z0sxfsuu,17-bargaining_tdl_main-277_1_2,RightPartner,not too bad just cooking on BDO and taking studies ,1787681616.6970205
